name,host_id,borough,neighbourhood,latitude,longitude,room_type,price,minimum_nights
"2000sqft Babyshowers,book signing Paint/sip Party",392591606,Brooklyn,Crown Heights,40.67987000000000108457243186421692371368408203125,-73.9638900000000063528204918839037418365478515625,Entire home/apt,1502,1
Artistic Private Parkside Retreat with Kitchenette,304199796,Queens,Whitestone,40.77853999999999956571627990342676639556884765625,-73.8053599999999931924321572296321392059326171875,Entire home/apt,300,1
Private Artisan Parkside Retreat Near Bay Bikepath,304199796,Queens,Whitestone,40.77779000000000309000824927352368831634521484375,-73.805260000000004083631210960447788238525390625,Entire home/apt,150,1
Entire Luxury Lower East Side Studio 4,197515217,Manhattan,Lower East Side,40.7204100000000011050360626541078090667724609375,-73.9907199999999960482455207966268062591552734375,Entire home/apt,203,1
Open White Loft with Chef Kitchen,465579714,Brooklyn,Greenpoint,40.72301999999999821966412127949297428131103515625,-73.9528700000000043246473069302737712860107421875,Entire home/apt,1850,1
Cozy & Spacious 3Bedroom/2baths,297430185,Bronx,Mott Haven,40.80977415972753163941888487897813320159912109375,-73.9193171741654992956682690419256687164306640625,Entire home/apt,258,1
Balcony 2 Beds 1 Bath 15 Minutes to Times Square,482505101,Queens,Woodside,40.743909999999999627107172273099422454833984375,-73.9114900000000005775291356258094310760498046875,Entire home/apt,318,1
Balcony 3 Bed 2 Bath 15 Mins to Times Square,482505101,Queens,Woodside,40.74452999999999747160472907125949859619140625,-73.9101399999999983947418513707816600799560546875,Entire home/apt,544,1
"Cozy, comfortable 1 bedroom near NYC airports +",482101892,Queens,South Ozone Park,40.67167740000000009104041964747011661529541015625,-73.804755099999994172321748919785022735595703125,Entire home/apt,121,1
Custom-Designed Conference Loft Brooklyn,465579714,Brooklyn,Williamsburg,40.70922999999999802867023390717804431915283203125,-73.926230000000003883542376570403575897216796875,Entire home/apt,3600,1
Luxury Studio Walk to TimeSquare and Broadway,474852151,Manhattan,Theater District,40.76019999999999754436430521309375762939453125,-73.9854600000000033332980819977819919586181640625,Entire home/apt,199,1
Studio apartment in prime fort Greene Brooklyn …,398614581,Brooklyn,Fort Greene,40.68735009622030673881454276852309703826904296875,-73.97510670125484466552734375,Entire home/apt,119,1
Lovely 2 Bedroom Duplex,86309043,Brooklyn,Bergen Beach,40.62378629999999901656337897293269634246826171875,-73.907534099999992349694366566836833953857421875,Entire home/apt,250,1
Crown Heights Chic | 3BR Home | Steps to Subway,475785151,Brooklyn,Crown Heights,40.6735800000000011777956387959420680999755859375,-73.9307000000000016370904631912708282470703125,Entire home/apt,202,1
Lovely studio Apt with extra bed,196448309,Manhattan,Upper East Side,40.77096999999999837882569408975541591644287109375,-73.9607299999999980855136527679860591888427734375,Entire home/apt,200,1
"Cozy house, minute walk to the Beach",481810723,Staten Island,Midland Beach,40.57286400000000270438249572180211544036865234375,-74.09111500000000205545802600681781768798828125,Entire home/apt,213,1
Cozy apt. 30 mins to midtown /free parking,479405522,Queens,Jamaica,40.696539999999998826751834712922573089599609375,-73.8084199999999981400833348743617534637451171875,Entire home/apt,162,1
Private studio! 2min away from train & 8 from LGA,471344658,Queens,Corona,40.74613000000000084810380940325558185577392578125,-73.8665600000000068803274189122021198272705078125,Entire home/apt,96,1
Apartamento espacioso de 3 dormitorios,479109924,Queens,Far Rockaway,40.59613999999999833789843250997364521026611328125,-73.7605099999999964666130836121737957000732421875,Entire home/apt,172,1
Chic Studio Apartment in the Heart of Queens,479120264,Queens,Ozone Park,40.68245999999999895635482971556484699249267578125,-73.8481199999999944338924251496791839599609375,Entire home/apt,90,1
Beautiful and comfortable 1 bedroom in Queens,261879033,Queens,Queens Village,40.7100999999999970668795867823064327239990234375,-73.730199999999996407495927996933460235595703125,Entire home/apt,110,1
Upper East Side entire 1-BR apt nr resto & subway,478702177,Manhattan,Upper East Side,40.77197000000000315367287839762866497039794921875,-73.955430000000006884874892421066761016845703125,Entire home/apt,195,1
Private home,445893943,Brooklyn,Cypress Hills,40.6801200000000022782842279411852359771728515625,-73.8940999999999945657691569067537784576416015625,Entire home/apt,1000,1
Brownstone Townhome - Beautifully Renovated Brownstone on Historic Street with Outdoor Space,378112960,Manhattan,Harlem,40.81761999999999801502781338058412075042724609375,-73.9429499999999961801222525537014007568359375,Entire home/apt,233,1
Cozy Cambria Studio,72668918,Queens,Cambria Heights,40.6995859999999964884409564547240734100341796875,-73.7330539999999956535248202271759510040283203125,Entire home/apt,90,1
"1 bedroom home w/ parking, near airport &  transit",237340817,Brooklyn,East Flatbush,40.64846579999999676147126592695713043212890625,-73.9174967999999950052369968034327030181884765625,Entire home/apt,162,1
Lovely 1-bedroom rental unit in Brooklyn,478448449,Brooklyn,East Flatbush,40.66279999999999716919774073176085948944091796875,-73.939650000000000318323145620524883270263671875,Entire home/apt,179,1
Minimalist Home: Entire 1bedroom Apt in Harlem,455475296,Manhattan,East Harlem,40.80046999999999712827047915197908878326416015625,-73.9368099999999941474015940912067890167236328125,Entire home/apt,150,1
No cleaning fee! King Bed W/ Parking in 2nd Fl apt,176710208,Queens,Jamaica,40.69377999999999673264028388075530529022216796875,-73.78654000000000223735696636140346527099609375,Entire home/apt,284,1
Renovated whole 2BR floor in Jackson Heights,19303369,Queens,Jackson Heights,40.7488000000000027966962079517543315887451171875,-73.8940400000000039426595321856439113616943359375,Entire home/apt,139,1
SoHo Sunset View Family Suite in Hotel Comfort,470859718,Manhattan,SoHo,40.71949000000000040699887904338538646697998046875,-74.0010500000000064346750150434672832489013671875,Entire home/apt,259,1
"Apartment in New York 
Charmy and Quiet Studio",95152904,Queens,Sunnyside,40.74380000000000023874235921539366245269775390625,-73.9158000000000043883119360543787479400634765625,Entire home/apt,120,1
Cozy 1 bed near Little Italy/Nolita/Soho/Chinatown,392740323,Manhattan,Nolita,40.72091999999999956116880639456212520599365234375,-73.99576999999999316059984266757965087890625,Entire home/apt,201,1
Budget nice Modern studio nearJFK airport,153340219,Brooklyn,East New York,40.67450000000000187583282240666449069976806640625,-73.8854900000000043291947804391384124755859375,Entire home/apt,102,1
Modern apartment on quiet family oriented street,479558506,Brooklyn,Flatlands,40.62803000000000253066900768317282199859619140625,-73.9321400000000039653968997299671173095703125,Entire home/apt,120,1
NEW Luxury apt with a 1 million $ manhattan view,466380076,Manhattan,Financial District,40.7109200000000015506884665228426456451416015625,-74.00974999999999681676854379475116729736328125,Entire home/apt,687,1
Artistic 2BR Unit in NYC! Comfy and Lovely!,385702301,Manhattan,Chelsea,40.7483500000000020691004465334117412567138671875,-73.994879999999994879544829018414020538330078125,Entire home/apt,159,1
Cute and quirky studio in Bushwick,177599555,Brooklyn,Bedford-Stuyvesant,40.6956500000000005456968210637569427490234375,-73.933099999999996043698047287762165069580078125,Entire home/apt,115,1
Sleeps 5 * Full NYC Apartment * FREE Snacks,27325352,Manhattan,Harlem,40.82486000000000103682396002113819122314453125,-73.9455600000000004001776687800884246826171875,Entire home/apt,164,1
Maritime Beach family house !,426394465,Bronx,Throgs Neck,40.80902999999999991587174008600413799285888671875,-73.80338000000000420186552219092845916748046875,Entire home/apt,114,1
10 mins from JFK Queen size bed Studio Apartment,357068895,Queens,Rosedale,40.680779999999998608473106287419795989990234375,-73.72629000000000587533577345311641693115234375,Entire home/apt,178,1
"Coziest most secluded beach house 
Private space",100277101,Queens,Far Rockaway,40.59732999999999947249307297170162200927734375,-73.7482499999999987494447850622236728668212890625,Entire home/apt,449,1
Beautiful modern 3 bedroom private house,479952821,Queens,Forest Hills,40.73011994501184318551167962141335010528564453125,-73.8461483372879712305802968330681324005126953125,Entire home/apt,550,1
Cozy 1-Bedroom in the heart of Manhattan,432158812,Manhattan,Upper West Side,40.77143000000000228055796469561755657196044921875,-73.9859100000000040608938434161245822906494140625,Entire home/apt,375,1
"Spacious Studio w/Kitchenette, 24/7 Onsite Team",176950173,Manhattan,Midtown,40.7655299999999982674125931225717067718505859375,-73.9759700000000037789504858665168285369873046875,Entire home/apt,402,1
Cozy home away from home,379426733,Queens,Jamaica,40.67367999999999739202394266612827777862548828125,-73.776510000000001809894456528127193450927734375,Entire home/apt,200,1
Cheap In New York City near Theaters,480379890,Bronx,Wakefield,40.89802999999999855162968742661178112030029296875,-73.85638000000000147338141687214374542236328125,Entire home/apt,84,1
Stylish & Central 4BR Apt | Walk to Subway | Patio,487846236,Brooklyn,Brownsville,40.66816000000000030922819860279560089111328125,-73.92558999999999969077180139720439910888671875,Entire home/apt,246,1
Upper E Side Spacious Studio!,451571061,Manhattan,Upper East Side,40.78152000000000043655745685100555419921875,-73.9534799999999989950083545409142971038818359375,Entire home/apt,325,1
Ocean Hill Oasis w/ backyard,56205792,Brooklyn,Bedford-Stuyvesant,40.677901508281394171717693097889423370361328125,-73.909166926878441472581471316516399383544921875,Entire home/apt,239,1
"Rest, Relax & Recharge! Club Wyndham Midtown 45,Ne",355450429,Manhattan,Midtown,40.752655599999997093618731014430522918701171875,-73.972480399999994915560819208621978759765625,Entire home/apt,115,1
Cozy and very comfortable studio apartment,331715199,Queens,East Elmhurst,40.76778999999999797410055180080235004425048828125,-73.87689000000000305590219795703887939453125,Entire home/apt,119,1
Massive and Bright Flatiron Loft - Events Only Pls,65923548,Manhattan,Gramercy,40.73895999999999872898115427233278751373291015625,-73.989429999999998699422576464712619781494140625,Entire home/apt,1495,1
Stylish 1 bedroom luxury apart,488374555,Manhattan,Hell's Kitchen,40.757350000000002410160959698259830474853515625,-73.996319999999997207851265557110309600830078125,Entire home/apt,450,1
Lovely 1br apartment in Times Sq,37044025,Manhattan,Hell's Kitchen,40.7588550466181089859674102626740932464599609375,-73.991623625806738573373877443373203277587890625,Entire home/apt,257,1
South Queens Entire First Floor,111626793,Queens,Jamaica,40.67499000000000108911990537308156490325927734375,-73.7912500000000051159076974727213382720947265625,Entire home/apt,115,1
Cozy studio apartment in NY,487861036,Manhattan,Hell's Kitchen,40.76606000000000307181835523806512355804443359375,-73.9880299999999948568074614740908145904541015625,Entire home/apt,220,1
Cozy new Apartment near Metro,431971547,Manhattan,Morningside Heights,40.81497999999999848341758479364216327667236328125,-73.959530000000000882209860719740390777587890625,Entire home/apt,147,1
Central Harlem 1 bedroom,488624774,Manhattan,Harlem,40.82927000000000106183506431989371776580810546875,-73.946789999999992915036273188889026641845703125,Entire home/apt,150,1
Thom’s Romantic studio/wi-fi /no fees.,192483383,Bronx,Norwood,40.87564597901450014205693150870501995086669921875,-73.88610221542086264889803715050220489501953125,Entire home/apt,107,1
Lansing Terrace LLC .,417692654,Queens,Springfield Gardens,40.66487000000000051613824325613677501678466796875,-73.7473800000000068166627897880971431732177734375,Entire home/apt,125,1
Discounted- Massive 3-bed Duplex w/ Backyard,127721863,Brooklyn,Bushwick,40.69324000000000296495272777974605560302734375,-73.922089999999997189661371521651744842529296875,Entire home/apt,243,1
"Big Private Unite 1BR, BathR, Kitchen / Lower leve",455342215,Queens,Ozone Park,40.6882499999999964757080306299030780792236328125,-73.8478099999999955116436467505991458892822265625,Entire home/apt,82,1
1 Bedroom Apt Sky | Placemakr Wall Street,420415528,Manhattan,Financial District,40.70477720000000232403181144036352634429931640625,-74.006425199999995356847648508846759796142578125,Entire home/apt,455,1
Studio Bunk Sky | Placemakr Wall Street,420415528,Manhattan,Financial District,40.70477720000000232403181144036352634429931640625,-74.006425199999995356847648508846759796142578125,Entire home/apt,273,1
Lovely living Quarters,66352142,Brooklyn,Crown Heights,40.67267939999999981637301971204578876495361328125,-73.9244992999999936955646262504160404205322265625,Entire home/apt,282,1
Studio Sky | Placemakr Wall Street,420415528,Manhattan,Financial District,40.70477720000000232403181144036352634429931640625,-74.006425199999995356847648508846759796142578125,Entire home/apt,262,1
Luxurious home near UBS Arena,485973297,Queens,Cambria Heights,40.70266662080638297993573360145092010498046875,-73.728357218205928802490234375,Entire home/apt,200,1
Cozy 2 bedroom rental in Brooklyn near trains,44926625,Brooklyn,Flatbush,40.65471000000000145746525959111750125885009765625,-73.954790000000002692104317247867584228515625,Entire home/apt,108,1
Lovely 1-bedroom Apartment in Woodside(Queens) NYC,487864032,Queens,Woodside,40.752780000000001336957211606204509735107421875,-73.9033600000000063801053329370915889739990234375,Entire home/apt,149,1
Affordable home with a pool!,338850187,Bronx,Schuylerville,40.83877780124322498522815294563770294189453125,-73.8360222118259201806722558103501796722412109375,Entire home/apt,320,1
"Spacious Studio Apt in the heart of Brooklyn, NY",94375628,Brooklyn,Prospect-Lefferts Gardens,40.66219970047639975518904975615441799163818359375,-73.96235234628699117820360697805881500244140625,Entire home/apt,127,1
I rent Cozy basetman!,418151816,Queens,Ditmars Steinway,40.7782399999999967121766530908644199371337890625,-73.91397000000000616637407802045345306396484375,Entire home/apt,180,1
Charming 1br in Nolita / Soho,45535904,Manhattan,Nolita,40.723849999999998772182152606546878814697265625,-73.9933999999999940655470709316432476043701171875,Entire home/apt,198,1
